id,age,salary,marital_status,loan_amount,loan_term,job_category,approved
bcccd2a1824f42b48d28ed0298eb3567,25,135920,C1,7500,24,C4,0
a81a94e7caa64567b6ec43493d4d71c3,25,123520,C1,20000,36,C6,0
18039129d4f54f2ea235c764f805ce06,31,90000,C1,25000,36,C5,0
9761e89dc59e46a09dc27f1d4cc61fab,37,116000,C6,25000,36,C1,0
77291ebec5f84ba7a7b0b71e240a9a0a,24,105000,C1,6000,12,C3,0
ba01ee1204b24b968c3213efae7c9f24,43,125000,C6,25000,48,C2,0
adea74a89c27441889607cb3ba8aef0b,50,140000,C6,25000,48,C1,0
c487e8c8f558419ba0b2d806df9b3753,31,168000,C1,10000,12,C4,0
171c9dbf155f41aca60a6a1ec1047742,22,125000,C1,8750,24,C3,0
e1ff6b3ff5854dddb429ce039cc46f96,38,90000,C6,25000,12,C3,0
fbaa9ac3a2334e368a94233f2fcb4f30,38,128000,C1,25000,36,C1,1
e7e071344f1749788f7b423844f335f1,30,144000,C1,17500,24,C3,0
c0463722b176427e82df190e37aa4e33,24,128880,C6,14000,36,C1,0
b1f8fa862b2f4469be553a783250d190,25,104000,C6,6000,12,C4,0
0f949bbbe50a446198925a65be7d9da0,39,123200,C1,25000,24,C2,0
af634448db1a4f25973ab94f02155262,31,160000,C6,7500,12,C2,0
a4c0d2a3dac84ac4b21ae659dcf09004,22,95000,C1,15000,48,C2,0
eb76aaaee9424d9983bdcd68517a02dc,24,136400,C6,25000,36,C5,0
09c6fffc78e84b84938592d55bf289cb,32,160000,C1,10000,24,C4,0
aee4275c1e724660bbe7d23703448b65,39,92500,C2,35000,36,C1,0
eb9f7a26af9043adb462c107acbe7463,32,220000,C6,8600,24,C3,0
f4388535868c4f87ac979f30169abf2a,25,113760,C1,15000,24,C1,0
24ba3538d5c148e7b0859d543ba99a13,32,112000,C1,20000,24,C2,0
4fb24b383d4941bb8b502b2f17881334,24,144000,C1,7500,24,C3,0
29ad520bf2844232902af5e2a5dd76c4,24,128000,C1,5000,24,C2,0
6dff5707477945a0a813925e65d274ac,26,232000,C1,37500,36,C1,1
1df870d22b5a4c9e9df7f1aa15d8443e,32,120000,C2,5000,12,C2,0
86e228a723a24c7c8b5b6f6934c1b559,35,144000,C6,15000,12,C3,0
34f5b476f91e4b07b0c447b8bc9c89aa,48,226720,C2,12500,36,C2,0
f261066b0bf04143b570ef350c0fc3ce,30,360000,C2,25000,36,C3,0
f1cdee830d6349d08dce9e1fc5bb3882,24,154960,C6,20000,24,C1,0
8a1a721376b640d3998b57beb87a975c,40,173995,C5,32500,48,C1,0
698737745c854bfcbd0a09045ac6fef0,28,210720,C1,25000,24,C1,0
d024ba9c30004a80a7648416f63f37ff,26,168000,C1,17500,24,C1,0
7faf4fbc86cf446db4ea42349f50bb10,43,162720,C2,15000,24,C1,1
caa2442ce6b3482184743bc7292e5946,45,192000,C2,25000,36,C1,0
d739d762dffc4d6695b07b68c6d6dd6e,25,94500,C1,25000,36,C1,0
0d3efc8974834e97a45425bf163b320c,54,102200,C1,25000,48,C1,0
a26f97a8c68e4969bbca027597d0bea7,31,176000,C1,15000,36,C3,0
4f9068bb8fb846049ee777c4b732658e,34,124000,C1,6250,24,C4,1
d3708906906849bd99166716cdb3c8f6,47,107840,C3,15000,24,C3,0
915f7ed49e884e66a30bd5baa027b78e,24,132000,C1,12500,12,C2,0
45348b4118a94000b6a29dce98d2f67a,34,114720,C6,25000,24,C4,0
68a1667ebffd46e98162b5c6053a7046,52,1120000,C3,7500,9,C2,0
aafb229ddfb34549a5ab4ef4a04fd3e8,30,108000,C1,15000,24,C6,0
0f2518a302024098b09f5aad079ec01f,34,156000,C6,7500,24,C2,0
8eaded2ffa2a4bc08d54f9a67c514120,28,123280,C7,5000,12,C8,0
5246f869c93e4b3087574d13203f1b54,33,222400,C6,25000,24,C2,0
f4e8f53ba7ad445182e05b3b5267728c,27,100800,C1,15000,24,C3,0
a7be477a41c141c3a689050a33db0534,37,120000,C1,10000,24,C1,0
5784d64e000a435fbd2995eca3e83749,34,139840,C1,10050,36,C1,0
073644064d234180b4c83abbc6c86069,38,230000,C2,30000,36,C1,1
0f53555ae2d743fdbb13a8ecae83aa9e,26,160000,C1,5000,24,C2,0
7e2ac03df61d43b69eab0dfd9bf4343d,27,192000,C7,17500,36,C4,0
54ee8562a7644bc69b5e5390e0a4f401,30,400000,C1,30050,48,C1,1
5b2526f42efa4277b7434cbfc42e0450,26,128000,C1,37500,48,C1,1
63c86c9a2799400f971498fa546ed384,52,240000,C6,30100,30,C1,0
40e1bd255f2442c4bb3da9d045f2d5b1,32,249920,C2,20000,24,C2,0
cbae90c2c4a0478ca48aeb4029a067c2,25,105000,C1,27750,48,C1,0
c8716db390624b548a716e7ea8963142,26,132960,C6,15000,24,C2,0
7aab806c473f4a4ca70b39e23b8f089e,30,152000,C1,20000,36,C2,0
5b64542df54a44c8895a3844db690858,51,250000,C6,25000,24,C2,0
ba19ed72faf84bd088eb626110915879,32,151200,C1,7500,6,C5,0
a63b8de1a35c49e6ba02ec3401dd1853,26,104000,C6,25000,36,C4,0
d641a9d52bbc47b9bbe9308919d8b807,27,128000,C2,30000,60,C1,0
259b084d39a7430b868044a699fded05,29,128000,C6,10000,24,C1,0
58b0c269675b4966bab1a9c93ea98051,27,128000,C1,25000,24,C1,0
2cfae73115b64b61ab7bbcc207b482a9,27,175200,C1,12500,36,C1,1
6612a38b4289420bbd16d155e62beb17,24,105000,C6,20000,36,C1,0
5e1b799e58594dc192708225ebac3c9b,24,160000,C1,25000,36,C1,0
97a361f601ce4406b1fe495595de6928,25,208000,C1,12500,18,C4,0
1f715a403d86451bbb51a00972c009c2,28,240000,C1,12500,24,C7,0
32468eecfc0144aba530cf8a62e8331a,29,135000,C2,32500,42,C2,0
826c4bbb18ce4e41821b648b2f000e5f,25,176000,C1,10000,36,C1,0
bfe4d3e361b247a4a3714b02e4f86e5c,41,194000,C6,25000,36,C1,0
4a2950b44d484fb2b864e99891c29e83,39,128000,C1,25000,36,C3,0
f4f49a2f4cf84a54baaf7e74a666fda0,33,134875,C1,5000,24,C2,0
62af655b9ac741eb984501e7c1889c58,29,112000,C6,25000,36,C1,1
e40519d2d6f6427a9dbb92a1b4db06f0,22,120000,C6,15000,24,C2,0
6d00183d92d648f59ec87ae1b04adf9c,35,176000,C2,15000,36,C2,0
23d14fc27ab14f27877e1b4606186d67,46,180000,C2,5000,18,C2,0
8a83d71a5dd04fd19a7f3694a0e8ae70,36,240000,C1,15550,12,C1,0
287cc2c9e82c4e59897d2777b3009ca6,28,200000,C6,20000,36,C4,0
b81d60151ece43e481e006c2333bc9a0,54,136000,C6,5000,36,C2,0
b5e9b7ac4da8481d99d041ad1301a267,27,113360,C1,10000,24,C1,0
1803d845dea64b25b6968eb9c3eb971c,22,95000,C6,5000,6,C8,0
5993ddac1db6411484db5f4eef1ae94c,25,124000,C2,10050,12,C5,0
d3307a560fdf45629a699cc482a19abf,21,116000,C1,5000,36,C6,0
6e8224077dac48498946969488340af5,23,194400,C1,25000,6,C4,0
42e2fdfec8184708a6824d2276e2b597,40,120000,C2,7500,24,C4,0
76a07fbed1e3476d8d218f840d4c669d,43,115000,C1,20000,60,C1,1
e753dc16f5bd4409a78e61b02263581b,33,142400,C1,25000,30,C1,0
14fcb1b718e94e13ba3ffbfc4591a27b,33,136400,C1,12500,24,C1,0
cec971ddbbc6472fb65f283f920f8bb5,29,1120000,C1,5000,12,C8,0
45e2d1e8c499481c9cdad663ef97d37e,51,110000,C6,15000,36,C1,0
901daab25edd4c8da055a33fd3b44ceb,23,200000,C1,25000,36,C1,0
2faa246a72d44a3a98861b732e4b090e,24,128000,C6,25000,36,C5,0
3cd87e1333e64b98bcd7530ae9954db9,27,144000,C1,20000,24,C4,0
599570b24fd94fc9b1143469c86b32e6,25,166720,C6,37500,48,C1,0
98c0cb64b627484c9502180250f15c78,25,120000,C2,15000,36,C1,0
7c497003be1c4c5ba6208def3828800f,25,129250,C1,25000,24,C1,1
af39ddacc1354ed5923ac7f7ee44a346,31,128000,C6,20000,24,C4,0
a4f5fd739e46492eae1726675965085f,30,131680,C2,18200,24,C8,0
8c2611d5401c47938d3980b14f461205,51,168000,C1,12500,24,C2,0
fb89afb7d0064628bdb47e8a76769837,37,178880,C2,25000,24,C1,0
af98a042038e4502b2e47d83a3b4d9d2,40,120000,C1,25000,36,C5,0
39e6afbc0dba4cfea8e7c4a65fb3f59e,33,272000,C7,25000,36,C1,0
4d4bb3dcf6ed495b9aa27147c3b4ac14,31,240000,C1,5000,12,C4,0
2bae80ebe55d4fa9a5b0cfea003ef099,25,144000,C1,25000,24,C1,0
0f30d72dbf9a4a318c57ac70ecdae186,44,230000,C6,25000,36,C9,1
f719d4069a7a42198f2eaf28925ed6e8,33,124960,C6,25000,36,C1,0
c96d2928dc334fc08c26753bcc774541,27,176000,C1,10000,12,C6,0
331e314886d8462a9e048e3ef57b3026,25,132800,C1,20500,24,C1,0
94f8364a2d43487d9b25d521846d170f,29,184000,C2,15000,36,C4,0
8837be8c96fc44f8aa6b5c4143135531,29,137280,C1,5000,24,C1,0
4bf3f20b51064bf1aadac8912b443085,35,115200,C1,10000,24,C2,0
b2d3ac4fcc9a4df3961e1788f2462fab,23,200000,C6,17650,36,C1,1
305d284a292d4370a3f10be84a7dcd4a,32,120000,C2,15000,36,C1,1
42c81649d9fb42849b63b842205661ce,31,176000,C2,25000,12,C2,0
b0b56aaa63a24650861d0c7ad7bb7965,21,128000,C1,15000,24,C2,0
49c5d202d70e4699a30fe3d1b56fb20e,33,184000,C2,25000,6,C1,0
8b24acd84342481481f0cb8bf70d0bea,23,119200,C1,5000,24,C8,0
e63109fe855f40bd94ce415f2008c7f4,48,144000,C1,15000,24,C2,0
935e6bcb43814369bcb565f510f84cf8,25,120000,C6,2500,24,C6,0
3ad200ecb9e74bcc894976ea878605d0,25,128000,C2,25000,36,C7,0
6079b7056c004f80913d20ed329c7935,26,336000,C2,5000,6,C6,1
7c1c721bcf5d4ac99e9a72490fb6d502,27,92500,C1,5000,24,C3,0
c0dd72a4a11c4ac184adac66382ba36e,26,104000,C6,5000,24,C3,0
ab6ae66598fa46319e3a1d40201a4856,31,120000,C1,15000,12,C5,0
c40ef8a35d8e4c55b673dd9d64b0ccef,24,112000,C1,10000,12,C4,0
ff1ce44b69e24edd9bf9e520b4f83ae4,36,120000,C1,29550,36,C1,0
ea1de6aacf544ff7b2d2304ac06f182e,45,145520,C2,25000,36,C1,0
e34151ca4f044f46bacf7a5f03a5f9f2,28,136000,C6,25000,24,C4,0
9816d18e70874568bb0557d2bfffa218,45,126400,C2,10000,24,C2,0
75b961796fad478f9f043525bb5ccc55,30,112000,C6,25000,24,C7,0
1248537f3a994a819adb76fa2ce9e89f,32,192750,C1,35000,60,C4,0
c2cdc7a1f30642649e4890605d44ad6c,24,184000,C1,5000,24,C8,0
28089128e0d14dc5892f9c47b85fb889,29,159040,C3,15000,24,C6,0
dd2d547ac3df46cc8aafa236b492e5cd,28,168000,C1,25000,24,C1,0
056bddd474244c55be3cc1689b901db8,28,148000,C7,5000,24,C10,0
f5d0402c3a0b4d80a97de4fe62911439,22,90000,C6,5000,24,C2,0
cc71f8261e764650a32eba8fe8675beb,30,176000,C1,25000,24,C2,0
a13da6e7381f41008e172566a46bbb93,28,104000,C2,25000,36,C1,0
037c3a93f6cc4d5cb2d5ab8ad55f27f7,47,108000,C6,7500,12,C1,0
e5224a5de3524be48a7367c0d55d9d1a,27,128000,C1,5000,20,C1,0
c1f48d805b9049d5a1253b00042354c2,22,130000,C2,25000,24,C1,0
ace7c718b7e045b2b58e5eabd115f331,38,144000,C1,10000,12,C1,0
1082db22a10b432ba689d747c2fa7f1d,49,120000,C4,30000,60,C1,0
1c12cc29f86640e9a8168ceb5312605a,48,120000,C1,25000,24,C4,0
4132a09d490e40b7ad2a29c44b8fb7ae,26,142500,C6,20000,48,C2,0
9169546307cc4850a107592a55f9363c,30,120000,C1,25000,24,C1,0
a72af3353b16478dbdd4abdd33860441,41,145000,C2,20000,60,C6,0
65cc8a06b39f43eb92ffa3d3827d61f7,33,124000,C1,7500,24,C3,0
dc9f17d09c494412a35f7fa95d722153,26,149000,C6,37500,42,C1,0
c49959337e974912bf1de78cc7f9d56d,36,272000,C2,15000,24,C6,0
efb759c1b39e4ec9876a3c07275e930f,24,144000,C2,25000,12,C1,0
a3a661e6c43a4b2ea4be194541973d28,37,224000,C1,10000,18,C1,0
ee837c6e33ae46d79a4a8bf7eec42d1d,36,120000,C6,5000,12,C1,0
31be7bf042614b5ba931c94e67b99cdf,39,136000,C2,15000,24,C2,0
c3a743593e6e48669b4960ce9ccf47c9,41,106500,C2,35000,60,C1,0
5c3669bd7aed460b972ae7273b801089,42,132000,C1,35000,50,C1,0
55269c2108e341f3a9d0bc8544e1e0c2,39,178080,C1,5000,24,C2,0
fbcdabff24134df6bfcff8ab63a23ff2,21,200000,C1,5000,12,C2,0
38f5b664a38b42a1ad068d4c8ff4544d,27,150400,C1,25000,24,C1,1
bbca3b82d1034a0e9846753be8e6577a,22,123520,C1,8500,12,C1,0
15e21c98f88b48c6a5045dfb6706da2a,26,120000,C1,25000,36,C8,0
b8c899648d2c44edbf9af5423ec08b50,23,180000,C6,37500,48,C2,1
c46aef3d3a674dc7ad9d6b58fa42b0e1,56,118000,C2,15000,36,C6,0
a09e0c40ea84480c8546c5fb8a913bf7,32,2000000,C1,9800,24,C4,0
464f1193b0364a86b1828c06bda12ab7,25,105000,C1,15000,36,C1,0
d0de7215e09248d9ae55ac01217aa847,28,152000,C6,25000,30,C2,0
c4be72bb04c048f780682efb440ed1c6,38,160000,C1,25000,12,C1,0
735b8f8e41724859a8ed16f643d8ce10,22,156160,C1,18750,24,C3,0
f0ddd4069d4a4378ae5565bb3575ff6e,21,120000,C1,5000,12,C4,0
b7841e622dc3457cbfdeacd8b806589b,25,128000,C1,10000,24,C3,0
46d6765578d7416ebbd4ff1ac4dc90f3,30,151610,C1,10000,24,C3,0
8cd4572c430a47deb1ad74b92f8581ee,41,148640,C2,7850,24,C5,0
65d49fa3a5694ce3af8a0a2d059ea57c,24,154000,C1,25000,24,C1,0
5eb42b44d2d04e9fb9bad61958612aa0,21,108000,C1,10000,36,C5,0
d7b1a7c49fbd41caa95209406480a2d3,26,108000,C1,25000,36,C4,0
338476eb57134d048d3ab0ad203659d9,38,125360,C6,25000,36,C1,0
f05a043210ae4a7382cef02cd028c113,40,104000,C1,5000,28,C1,0
07c8b09b757146818d08d33cb290eb51,26,120000,C1,7500,18,C5,0
f0a701d203a74c45a5e599d7cf769203,24,112500,C1,20000,24,C1,1
72b7d7c578a043e796929de94e797301,24,116000,C6,20000,36,C1,1
40e1007ee5e943cd9ba1349fe9426fc4,26,105920,C6,5000,12,C4,0
314c88d0cbe04c0cac445a1ec1e1a55c,48,339200,C2,15000,12,C1,0
b33c91a3f422472fb4071acbab48f41d,25,155000,C1,25000,60,C1,1
cdf444ccd19340ad88a50c4477ea8952,29,150000,C2,30000,36,C3,1
377fe1335f6c48a580e45748208d6922,34,120000,C1,7500,24,C4,0
0fa64d01820340b08d9b437a35922463,32,88000,C2,17500,36,C1,0
a2c02b02301d4e50a0c17af2f1c1bead,27,124000,C1,5000,12,C3,0
ca0b7b59021d419ca2664db0550c17f1,38,112000,C1,5000,24,C3,0
958af97e3fb94666afbac735832fce73,25,1619200,C1,10000,36,C4,0
df2209744fdc4ba8a6f5b15004f5520b,31,144000,C1,6000,6,C3,0
98a34b5d11c242268b42ce83ed25b5b4,30,120000,C6,25000,24,C4,0
c8fa687d7ab34b35b0cc8487053d0ccb,21,126400,C1,12500,24,C1,0
ad70cbd41ef3475c9da5cd19cafca313,39,152800,C1,12500,24,C1,0
1379f88be565471cb735d532cb8032c9,24,108000,C1,5000,24,C1,0
62bb7b64431647f0952eb0c7095db843,53,120000,C2,20000,36,C1,0
f9d64e95b10646c6b4a483a799f9b4d2,38,2600000,C2,25000,36,C1,0
e958eea8b1fa40799089a6b8b80a0d96,48,121040,C2,20000,24,C4,0
44aa0524f51e4c19880c94ca18e26840,38,170000,C1,6000,12,C2,0
b771c1008bac4dc998c4f1b118b8edb3,30,144000,C1,25000,25,C3,1
523c75ab829d4032bd070a3ed96d26d0,29,160000,C1,15000,36,C1,0
11b9ba8f9353420f9c6bc36383c02695,38,480000,C1,25000,24,C5,0
496861badffc4c328ec631344f7298e2,53,174400,C2,15000,35,C2,0
7de4c0e8656e418a8687abf78c408fcb,33,115000,C1,37500,36,C9,0
c35c13410cee4e8f9fcf9e90202248f4,25,117200,C1,9000,36,C6,0
154327f972c647638e5a306d0af76655,24,115520,C1,5000,24,C2,0
7051f10392584307b18ace75699c544b,37,109520,C1,15500,36,C1,0
dda1ab5f08e5429388a3364f1ff80cc8,47,132640,C5,5000,36,C1,1
fef7a392b4da43d69574c43ad25f94c9,42,148000,C2,25000,10,C2,0
5bd77158bf9b4ad79a3db25ebdba3aab,24,192000,C6,5000,12,C4,0
7d9153606eab420db2f66c531be9589c,30,144000,C2,20250,24,C3,0
38561df7021c4c668bf0ad7e193204d6,29,120000,C1,12500,24,C7,0
f8283ad4c2144776a72c5a1a740605db,26,124000,C6,15000,36,C4,0
e31280a317924279831de5b755d3624b,32,148560,C2,11500,24,C9,0
f80b8bc3d7a04708b1752862c9df9b16,27,120000,C1,15000,12,C1,0
8d9a2071f1a44062a9b6e283ae2e8003,27,240000,C1,19950,24,C2,0
ccb7e8324a3d42fd9cd0ff6ed43bae78,23,105000,C1,17500,36,C3,0
0efb940788c944aa9d2a08c4414cafdb,49,128000,C2,5000,36,C2,0
9118e52a363348f19b15bec7807ecbe4,25,160000,C1,25000,36,C4,0
ed98f5e58f5a4e7f8e5b49ab5b3d2606,37,256000,C1,10000,24,C3,1
13a329cd045541a9a806a503b6483128,34,179280,C6,25000,24,C1,0
5d1bb8c6f3b04afdb89453b7a4b65872,35,260000,C2,25000,24,C8,0
94648a823046483e92c3c2ca4e624a7a,39,160000,C3,15000,36,C5,0
0e8ce311b5324f979e688773b1dd7706,46,168000,C2,15000,36,C1,0
4cd43ef8916f48c999c7d5e32d6028b6,41,168000,C1,15000,12,C2,0
10b03440ff9d400d8a0e676503a0715b,29,124535,C1,6500,12,C3,1
3b77854804f547b3b681179b034437f0,24,187500,C2,25000,60,C4,0
dc45b13153ba4f0b8d2c0523493f34d9,49,96000,C2,15000,36,C4,0
192e3cd04ca049d9b8a01586fc8b6607,39,240000,C3,15000,24,C5,0
050fbeae464d4d18aacca912e2ae90ac,31,182500,C1,25000,36,C8,0
d7c45a5a31f74718b8e246c0a00bd3ce,31,168000,C2,15000,36,C1,0
e545740cf2a74a43a9a61607ef0ce1ef,39,184000,C1,25000,24,C1,0
b6dc820bfe38432fa91552f789fcd0f6,55,140000,C2,25550,60,C5,0
91a3b4b976fd42c38494d705b365173d,40,128000,C2,15000,24,C1,0
976e9306c8bd469dbeb883d2f321bebf,39,132800,C2,15000,24,C5,0
bffc0a7dfc994846a8ae9cf9972a695e,24,110000,C6,10000,24,C2,0
0a335b79b1c042018d52aeb976eb619b,25,108000,C1,5000,36,C2,0
47c0495c0d9d4f13a65c79c366344218,36,136000,C2,15000,24,C1,0
4337051d97124116a0a1c6ff2c347605,43,376000,C2,25000,12,C5,0
f9780075d34741d89c232af8e3db97d0,24,105000,C1,25000,36,C4,0
7d07d72f23cd42b4a89e5b13993b7f81,38,120000,C3,5000,24,C3,0
d1937607e8104d2e8ebe8120a5676816,28,109440,C1,2500,6,C1,0
02d96660cec942868dec77d02a5ed59e,22,164000,C1,5000,24,C4,0
d5deeb70c401459281928a6843f15f4e,21,142400,C1,10000,24,C1,0
eb344d520b804e32b8b704f3063b6203,48,168000,C6,10000,12,C6,0
adf448583bc64ff1ba8047597c7d88e0,34,192000,C2,13750,24,C4,0
15e4e40ae63b4157b560f70b1b151ff5,27,95000,C6,12500,30,C2,0
6959e16eb7244147840dd044194d7d2b,21,102500,C1,22500,48,C1,0
fee1129d0ab5418cb945956e79ad0723,50,189500,C2,5000,24,C2,0
40ab5059273847dd96efa345e2cf2c76,42,100000,C2,35000,60,C1,0
58a92b3a1197468ab888e394fb6ed8be,28,280000,C2,25000,18,C1,0
257d68f4213e411585c56a73455af897,29,2960000,C1,15000,36,C2,1
7f1b701700bb46a1aed2faf507e4dcc4,29,120000,C2,5000,36,C2,0
622a0d3302834bb19aede5be374eaa45,33,116000,C2,5000,24,C4,0
27b1c4df5aba434ab40164631d7ec257,21,133280,C1,7500,24,C6,0
139f8bbd22654ed0ab7d08943a4afbc8,25,135000,C1,12500,48,C1,1
19e41a3338fd4e4b92a4c2d95ac327c2,44,141555,C6,20050,36,C4,1
9e85ad627c0c48e498d5d82b7dc62a6b,43,112000,C1,10000,24,C5,0
eb8f9bf0a992413bad5a8836349e512c,26,187760,C6,5000,12,C7,0
d4a0976e2c3048e2b2e81a8a1fed4e1d,49,308000,C1,12500,24,C10,0
65f5d64251774953b4c3584795c0fda5,29,224000,C1,22500,25,C8,0
a72f81e3e57c413a9e7a978ddb2aff96,31,264000,C2,15000,24,C6,0
3438eeecf3644470bc5096e960afb582,33,176000,C1,5000,12,C3,0
2ec5d5cf20124a53864ccf4858cf3ef8,36,120000,C1,10750,20,C2,0
4fbdefb83cee4e31ba8de4d094ab5323,26,106320,C6,7500,24,C2,0
9c64e93255e249539b20fd4a57422a7f,28,112000,C6,10000,13,C1,0
3b719b8a44cf4e1e8f035fbd0f81be30,24,128000,C2,25000,18,C2,0
6ee1301f7e7d471abb7b63fbdae9f1e6,28,102500,C2,25000,24,C8,0
eda43b31812a438f9aa03bd94ef44d90,35,145000,C2,15000,48,C1,0
0d7d82e53d9f4fe594e9faf06ac3afaa,55,192000,C1,17500,24,C2,0
96a264b5e98d444880a30b6fcf27ec33,40,132000,C7,20000,24,C4,0
42bfb47ed71c4fea8fdd3996e7708e2b,35,3120000,C1,17500,36,C2,0
b04b9e46d6ea4b1b8c55ec99fa0c5a43,31,144800,C1,25000,24,C4,0
8806bc886ae940d993787fe2d63db448,42,200000,C1,24450,24,C1,0
a4bd32bb8c004d4291b60f80eb01b8a8,31,160000,C5,25000,24,C3,0
e42b842b9373406ea14fccdd7900db73,29,113600,C1,15000,24,C3,0
545ffe78e41042d6808a73bb8c1fad31,45,319200,C6,25000,36,C1,0
a3b6c4f329d94c50bf7c50d20b9f5d0b,41,120000,C2,25000,24,C1,0
f6b34da1a97646c7bcb257f237445f0d,46,304000,C6,15000,36,C2,0
aca1324fda1142eda0ae93dcf375514c,33,144000,C1,10000,24,C1,0
4b12c511b70d4bddb4d3342d4b2eba73,50,160000,C5,12500,36,C3,0
77944a64dea6449a91597caf93907d54,26,112000,C1,25000,36,C7,0
5c6f8581ea0d411b97dd12faa861b827,34,95000,C6,20000,24,C4,0
5cbee43fdc884e59b4aca14996d203f8,30,184000,C2,12500,36,C4,0
058c7987982e4b188294a7cdb6e631ed,42,153360,C1,5000,6,C4,0
c3a065cf2d3f4ccdad54804ad8695824,22,112000,C1,25000,36,C1,0
d4f33ab1ef6b4bb8a0f4eda2673cdbb4,35,109760,C5,25000,36,C2,0
22aa1f12cd4147dd931b30d32606fec8,30,200000,C2,25000,36,C1,0
b0504232052344dbbf93bd16bacf5864,24,112000,C6,25000,36,C1,0
dce0e6883a7f4608b0bd5c7898780e49,60,169600,C2,10050,36,C4,0
afac0ae579884e9d934107f848444344,30,200000,C1,25000,36,C1,0
bd31430cd1714bb4b1c442f4c7aad3e9,30,200000,C2,12500,12,C1,0
34fb14bf44f14e9c9c463264300cab8b,42,146000,C3,20000,36,C2,0
48e6594baa854185b1f0165eefdb03b8,22,120000,C1,30000,36,C1,0
52ba5179ce5d4c6cab8e38b331cf3708,36,120000,C2,5000,12,C6,0
a488cacc8f4046a8a4e1009a67c110b8,25,116000,C1,25000,20,C5,0
0d4c04fcc85749f1b17700b2a3ca010b,29,144000,C1,5000,12,C8,0
e8eee2dafd4a4e2eada5496434f7f8e1,27,132000,C2,10000,36,C2,0
ee889ef65d194203b2179af04543885b,43,120000,C6,5000,24,C6,0
e3b93d1492504fe5aadbc8bb48a125b9,39,112000,C1,3550,19,C2,0
a34e14e9b426469fa2776b94e7679452,44,109600,C1,20000,24,C1,0
a494bc56e8b441b59efe6990af80b376,27,143750,C2,25000,36,C1,1
3a27a208d9e846bba116e1c4a045950d,26,124000,C1,25000,36,C3,0
508025ed7ecf429e9f460edcff32440c,41,160000,C1,15000,12,C5,0
4f97abc629b04824828f51b645caa5ff,38,172000,C2,30000,60,C2,0
4270eb1c2a9e4d7e9c1cd1cc800d57ea,26,128000,C1,15000,24,C5,1
5bfbcc853c1a4755ae1612b81b6e793a,21,1600000,C1,5000,24,C6,0
3f054d28fc0d4b75a424e40fd32b64dd,67,127500,C2,30000,42,C1,1
97a7d84fe96a4754936401f681743495,27,124000,C1,25000,36,C2,0
64f35b38df96440aa4fb9f68ba19793b,44,108000,C6,25000,24,C1,0
25dee9f5ef4a413898e73a4ff21cee62,42,134000,C2,12500,24,C2,0
65c9d282a31142ddbafa63c6804b5c13,24,102500,C1,15000,24,C5,1
ffbad67e409b4ee3a60b0110f16a5ef4,26,137600,C1,5000,12,C5,0
9c8c2c916f3d4f8ebe53bfc6f6dccf24,41,168000,C2,5000,21,C1,1
71c52e9d6d3040ec9ccefe65b389ff3b,38,176000,C6,17500,36,C1,0
1e6692fedb564f4a8d60c51a1201836f,51,168000,C2,20000,36,C4,0
8a12e84f25584e4daf783a7d5e7dde6a,29,160000,C1,7500,12,C3,1
7bbbf6f2732e4e9195d17d6bbe282cf9,33,114400,C1,25000,24,C1,0
f5b1fa6476ab451fa8ff7b13b5ad3b62,53,208000,C2,15000,12,C3,0
697e3ec82553475cba978084682f4dbd,34,112720,C1,10000,18,C1,0
7fd2c98da6b047faa04b442dc8df1318,28,160000,C1,5000,24,C1,0
fd69acf7ea424263a74efd4511005d90,69,178000,C6,15000,24,C3,0
2501165ec0c647819e085b5b3359774b,37,144000,C1,7500,24,C1,0
9f2d673419f1432c9fde7a4c237e9b1a,26,156000,C1,18750,36,C2,0
24ff98039b0448f0afa2c2c9d31ed2a3,44,283200,C5,5000,24,C1,1
ac3be965a83d406f91a7a9297a3f2293,39,160000,C1,23000,24,C1,0
102ceb22424e49e6a4a45ddff6d008f5,31,176400,C2,5000,12,C1,1
bbd91d718c9542fdb2071e445b7eb1cc,26,120000,C6,12500,36,C2,0
1ca0ef83a60b49afb404a397334029de,47,123200,C2,12500,24,C6,0
1e29cfe277ce4866a8fbe24f29125cc0,24,144000,C1,16050,22,C1,0
41a1c42508b24f5f8d5b4f3f66f14ed0,30,116000,C1,12500,24,C4,0
81cccf157a2c402e8d32dc8d3ec59834,26,112000,C7,5000,18,C6,0
fa8138a6e32c4f8ead86172486f21f20,30,108000,C1,5000,12,C4,0
c8d46499c2f844cc957807ca973ed394,34,184000,C1,10000,12,C8,0
0cebeb9477da4a4b90bd2a954c50da4b,26,168000,C7,12500,24,C1,1
aa98f1792adb4aa187d3006e57369ff0,28,440000,C2,7500,12,C1,0
810103dcc6a842e2afeffbe3dd169a9c,29,105000,C6,25000,60,C7,0
0765f34e37d24d318cb20c1aa5698471,35,112000,C2,5000,12,C2,0
c4508ea64de04b6aa43ebd1ee10f55bb,24,90000,C1,8150,36,C1,0
cd241e328c9c44678f2f82c0f2908033,27,136000,C2,20000,24,C2,0
fbb36a22b35e482589bbbf4c2ba8bb3f,40,194250,C2,25000,36,C1,0
a796f99f0be74545b6977170fc1be2ab,32,310400,C6,10000,36,C3,0
bc233bf1268948c6ba54988d9af862cc,36,120000,C1,4500,24,C2,0
